,perf
2013-06-06,1.90922621334
2013-06-07,1.90629361866
2013-06-10,1.90727654203
2013-06-11,1.90706367146
2013-06-12,1.90236825161
2013-06-13,1.89812796381
2013-06-14,1.8979157116
2013-06-17,1.90490036148
2013-06-18,1.90614266258
2013-06-19,1.90943450215
2013-06-20,1.90093700737
2013-06-21,1.89236321009
2013-06-24,1.8590352574
2013-06-25,1.86267407123
2013-06-26,1.84868850825
2013-06-27,1.80816668493
2013-06-28,1.80907224852
2013-07-01,1.79116477316
2013-07-02,1.75183441071
2013-07-03,1.75588709971
2013-07-04,1.70348485805
2013-07-05,1.70647624703
2013-07-08,1.73783483241
2013-07-09,1.84064878937
2013-07-10,1.85211725423
2013-07-11,1.91223819071
2013-07-12,1.96761121416
2013-07-15,1.95086311424
2013-07-16,1.97025649745
2013-07-17,1.8505429019
2013-07-18,1.87580578972
2013-07-19,1.84478417184
2013-07-22,1.92224723502
2013-07-23,1.91518475774
2013-07-24,1.94271316207
2013-07-25,1.92781417017
2013-07-26,1.90239306116
2013-07-29,2.11710418146
2013-07-30,2.0863802949
2013-07-31,2.04930325607
2013-08-01,2.0576779882
2013-08-02,2.06531964932
2013-08-05,2.09346573283
2013-08-06,2.08315968986
2013-08-07,2.02958168616
2013-08-08,2.02516215292
2013-08-09,2.0285018657
2013-08-12,2.14545722289
2013-08-13,2.20340022924
2013-08-14,2.15309160548
2013-08-15,2.1335162655
2013-08-16,2.20711958298
2013-08-19,2.37253114711
2013-08-20,2.41363947852
2013-08-21,2.38819147782
2013-08-22,2.31987358043
2013-08-23,2.34121062271
2013-08-26,2.57004624922
2013-08-27,2.52052067822
2013-08-28,2.53109151841
2013-08-29,2.70198415816
2013-08-30,2.76012293748
2013-09-02,2.81884895742
2013-09-03,2.59392820315
2013-09-04,2.54870920695
2013-09-05,2.3846835182
2013-09-06,2.50529624891
2013-09-09,2.57462792588
2013-09-10,2.75866880944
2013-09-11,2.70528148428
2013-09-12,2.73071322581
2013-09-13,2.65402967154
2013-09-16,2.70139853676
2013-09-17,2.72585983261
2013-09-18,2.62180306306
2013-09-19,2.59773013574
2013-09-20,2.60879600812
2013-09-23,2.61656132075
2013-09-24,2.62083232618
2013-09-25,2.66160094551
2013-09-26,2.69712753134
2013-09-27,2.76643412208
2013-09-30,2.72372432019
2013-10-01,2.38489605369
2013-10-02,2.50382203972
2013-10-03,2.61208436816
2013-10-04,2.60979321022
2013-10-07,2.60578417066
2013-10-08,2.66324916471
2013-10-09,2.68062240767
2013-10-10,2.67470411438
2013-10-11,2.72796896403
2013-10-14,3.01815806305
2013-10-15,2.91754663795
2013-10-16,3.00861236712
2013-10-17,3.2126994034
2013-10-18,3.49658830493
2013-10-21,3.87536172947
2013-10-22,4.35226462181
2013-10-23,3.95153621117
2013-10-24,3.77780471705
2013-10-25,3.59818180447
2013-10-28,3.9153432096
2013-10-29,4.08755030352
2013-10-30,3.93615955154
2013-10-31,3.99614809916
2013-11-01,4.03891589198
2013-11-04,4.50690276221
2013-11-05,4.75556205341
2013-11-06,4.99778731336
2013-11-07,5.85976818037
2013-11-08,6.71796461921
2013-11-11,6.86897710247
2013-11-12,7.19181784323
2013-11-13,8.22903367597
2013-11-14,8.20159387509
2013-11-15,8.21143463352
2013-11-18,14.8449759923
2013-11-19,13.3626572716
2013-11-20,13.3310959173
2013-11-21,13.7535471467
2013-11-22,13.9629717006
2013-11-25,14.1134248431
2013-11-26,14.9441961009
2013-11-27,15.6765848304
2013-11-28,15.8326532808
2013-11-29,16.6465873963
2013-12-02,15.7926622446
2013-12-03,16.1763168983
2013-12-04,16.8081563422
2013-12-05,15.8392134366
2013-12-06,14.2141156251
2013-12-09,14.2599853486
2013-12-10,14.3582256828
2013-12-11,14.202639014
2013-12-12,14.1897356883
2013-12-13,14.2070924885
2013-12-16,14.1139770637
2013-12-17,14.1105685421
2013-12-18,14.1045717604
2013-12-19,14.1045717604
2013-12-20,14.1045717604
2013-12-23,14.1045717604
2013-12-24,14.1045717604
2013-12-25,14.1045717604
2013-12-26,14.1045717604
2013-12-27,14.1045717604
2013-12-30,14.1045717604
2013-12-31,14.102257335
2014-01-01,14.1075660355
2014-01-02,14.1347671479
2014-01-03,14.1570264939
2014-01-06,14.2824134316
2014-01-07,14.0535612674
2014-01-08,14.1011674088
2014-01-09,14.0989673782
2014-01-10,14.1220173919
2014-01-13,14.0810275989
2014-01-14,14.0763919869
2014-01-15,14.0967733683
2014-01-16,14.0624111706
2014-01-17,14.0423600898
2014-01-20,14.1043213796
2014-01-21,14.1123868663
2014-01-22,14.097269531
2014-01-23,14.0881334684
2014-01-24,14.0501839433
2014-01-27,14.0819631978
2014-01-28,14.0668994295
2014-01-29,14.0467348172
2014-01-30,14.1008718178
2014-01-31,14.089709462
2014-02-03,14.0585836377
2014-02-04,14.0363169277
2014-02-05,13.9375352729
2014-02-06,13.6545382213
2014-02-07,13.2164101807
2014-02-10,12.9419847584
2014-02-11,12.9374105073
2014-02-12,12.8819331859
2014-02-13,12.7322363491
2014-02-14,12.7055142359
2014-02-17,12.3703580489
2014-02-18,12.4320213407
2014-02-19,12.1218016692
2014-02-20,11.8393110291
2014-02-21,11.836326731
2014-02-24,12.2543224466
2014-02-25,11.1647388599
2014-02-26,22.2753886853
2014-02-27,22.3893535864
2014-02-28,21.5988518077
2014-03-03,24.2998778932
2014-03-04,24.2878800042
2014-03-05,24.1587847961
2014-03-06,23.7879070027
2014-03-07,22.7411005213
2014-03-10,22.6216937656
2014-03-11,22.4849030728
2014-03-12,22.8101910948
2014-03-13,22.9879226856
2014-03-14,22.6312322457
2014-03-17,22.3859507479
2014-03-18,22.1517553412
2014-03-19,22.037396526
2014-03-20,21.2053551984
2014-03-21,20.7423539901
2014-03-24,21.1812333519
2014-03-25,21.0490808778
2014-03-26,21.0371952371
2014-03-27,18.2597425678
